date,ticker,side,shares,effective_price,notional_inr,cost_inr,meta_fold_id,meta_slip_bps
2022-07-04,BAJFINANCE,buy,180.36667364618762,554.7033605346679,100050.0,69.17099999999999,0,5.0
2022-07-04,ICICIBANK,buy,143.16165846979376,698.8603028869628,100050.0,69.17099999999999,0,5.0
2022-07-04,SBIN,buy,223.3268766549058,447.998026473999,100050.0,69.17099999999999,0,5.0
2022-07-04,SHRIRAMFIN,buy,422.6176811227846,236.73879364013672,100050.0,69.17099999999999,0,5.0
2022-07-04,ASIANPAINT,buy,37.000432063150775,2704.022478149414,100049.99999999999,69.17099999999999,0,5.0
2022-07-04,TCS,buy,34.555375410914536,2895.352714599609,100049.99999999999,69.17099999999999,0,5.0
2022-07-04,TITAN,buy,51.624114687709714,1938.0477632446289,100050.0,69.17099999999999,0,5.0
2022-07-04,ULTRACEMCO,buy,17.914906120380998,5584.734819580078,100050.0,69.17099999999999,0,5.0
2022-07-04,EICHERMOT,buy,37.27600158095385,2684.0325076904296,100049.99999999999,69.17099999999999,0,5.0
2022-07-04,ITC,buy,403.76879627967867,247.79032189178466,100050.0,69.17099999999999,0,5.0
2022-08-01,ASIANPAINT,sell,1.6340249205826867,3218.5334829101566,5259.163918804987,8.112161686103887,0,5.0
2022-08-01,BAJFINANCE,sell,180.36667364618762,714.6467093200685,128898.4497922547,198.82344074959178,0,5.0
2022-08-01,ICICIBANK,sell,143.16165846979376,798.314754272461,114288.06420255138,176.28719505924514,0,5.0
2022-08-01,SHRIRAMFIN,sell,422.6176811227846,257.0700090942383,108642.33112962013,167.578757704699,0,5.0
2022-08-01,TITAN,sell,51.624114687709714,2352.590450317383,121450.39922039521,187.33496246330716,0,5.0
2022-08-01,ULTRACEMCO,sell,17.914906120380998,6506.169604248047,116557.41766338015,179.78763020091026,0,5.0
2022-08-01,EICHERMOT,sell,37.27600158095385,2961.3362181396487,110386.77354910945,170.26952741210357,0,5.0
2022-08-01,ITC,sell,403.76879627967867,260.7720450897217,105291.61474926703,162.41034054536513,0,5.0
2022-08-01,RELIANCE,buy,97.20562379974994,1172.173440307617,113941.85046660087,78.7753297213918,0,5.0
2022-08-01,HEROMOTOCO,buy,45.42796271704083,2508.1875490722655,113941.85046660088,78.7753297213918,0,5.0
2022-08-01,BEL,buy,1257.4917666453111,90.61041470718384,113941.85046660088,78.7753297213918,0,5.0
2022-08-01,NTPC,buy,825.281336025172,138.06425214385985,113941.85046660087,78.7753297213918,0,5.0
2022-08-01,POWERGRID,buy,828.8012171027585,137.4778995437622,113941.85046660088,78.7753297213918,0,5.0
2022-08-01,SBIN,buy,2.2753595837852276,505.05638758850097,1149.1848918514422,0.794505428828147,0,5.0
2022-08-01,NESTLEIND,buy,123.09690518291849,925.6272551879882,113941.85046660088,78.7753297213918,0,5.0
2022-08-01,HDFCLIFE,buy,210.54095085908236,541.1861683044433,113941.85046660087,78.7753297213918,0,5.0
2022-08-01,TCS,buy,3.935862818106151,2960.20226184082,11650.950016453013,8.055051110325552,0,5.0
2022-09-01,POWERGRID,sell,12.388936239558216,143.21836354064942,1774.3231742389748,2.7368602110615003,0,5.0
2022-09-01,ASIANPAINT,sell,35.366407142568086,3336.6428557128907,118005.06972448315,182.02060634810695,0,5.0
2022-09-01,TCS,sell,38.49123822902069,2807.4444525146487,108062.0132364839,166.68362824094004,0,5.0
2022-09-01,RELIANCE,sell,97.20562379974994,1168.2294358520508,113558.47105322855,175.16181131312956,0,5.0
2022-09-01,HEROMOTOCO,sell,45.42796271704083,2537.3012713623048,115264.42755734707,177.79321721804658,0,5.0
2022-09-01,BEL,sell,1257.4917666453111,102.41503731155396,128786.06619995144,198.65009116671052,0,5.0
2022-09-01,NTPC,sell,825.281336025172,144.34446341705322,119124.79161666225,183.74775636150514,0,5.0
2022-09-01,NESTLEIND,sell,123.09690518291849,947.6453250732422,116652.20672757688,179.93384055424963,0,5.0
2022-09-01,HDFCLIFE,sell,210.54095085908236,569.902772277832,119987.87157260183,185.07904100269732,0,5.0
2022-09-01,ONGC,buy,1088.9455972060139,107.48215049743652,117042.21456241768,80.91881082955514,0,5.0
2022-09-01,WIPRO,buy,610.8906476606743,191.59274251556394,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,HINDALCO,buy,282.7136117225905,413.99568223571777,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,AXISBANK,buy,157.62093851724148,742.5549908752441,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,TATACONSUM,buy,143.07359004944666,818.0560404052734,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,SBIN,buy,6.334208085126726,504.63054611206053,3196.434885184929,2.2099010239193078,0,5.0
2022-09-01,SHRIRAMFIN,buy,470.4412596466327,248.7924095993042,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,SUNPHARMA,buy,139.04585448142902,841.7526361999511,117042.21456241766,80.91881082955514,0,5.0
2022-09-01,BAJFINANCE,buy,165.42845105147916,707.5095838623047,117042.21456241766,80.91881082955514,0,5.0
2022-09-29,WIPRO,sell,2.718974841541615,183.17065218353272,498.03639499579515,0.7682117964271808,0,5.0
2022-09-29,SBIN,sell,231.93644432381774,493.2080455627442,114392.92039972238,176.44893377634412,0,5.0
2022-09-29,ONGC,sell,1088.9455972060139,100.95774325180054,109937.49001790336,169.57651599349853,0,5.0
2022-09-29,AXISBANK,sell,157.62093851724148,716.741730621338,112973.50425500717,174.25951100048732,0,5.0
2022-09-29,SHRIRAMFIN,sell,470.4412596466327,226.10605240631105,106369.61610775252,164.0731374181922,0,5.0
2022-09-29,SUNPHARMA,sell,139.04585448142902,897.6730702819825,124817.71910232614,192.52899021235336,0,5.0
2022-09-29,BAJFINANCE,sell,165.42845105147916,699.2681719665528,115678.8505580262,178.43245692227566,0,5.0
2022-09-29,RELIANCE,buy,104.99839941901371,1062.0224450683593,111510.65687924513,77.09448922533,0,5.0
2022-09-29,JSWSTEEL,buy,182.94364087742983,609.5355725097656,111510.65687924516,77.09448922533,0,5.0
2022-09-29,M&M,buy,90.88011329610104,1227.0083391723633,111510.65687924516,77.09448922533,0,5.0
2022-09-29,TATACONSUM,buy,1.1148756576037702,773.3673864440917,862.2084735311659,0.596100173139673,0,5.0
2022-09-29,POWERGRID,buy,29.101351378202896,131.88510820770264,3838.0348755046653,2.6534803635535553,0,5.0
2022-09-29,TATASTEEL,buy,1240.5739540827365,89.8863437461853,111510.65687924516,77.09448922533,0,5.0
2022-09-29,HINDALCO,buy,23.464153225667292,364.20233486938474,8545.699390521033,5.908191629602503,0,5.0
2022-09-29,ULTRACEMCO,buy,18.3523420767419,6076.09951977539,111510.65687924513,77.09448922533,0,5.0
2022-09-29,NESTLEIND,buy,122.22260352322068,912.3570736083984,111510.65687924514,77.09448922533,0,5.0
2022-10-31,NESTLEIND,sell,2.199079165650026,983.7418307800293,2163.3261644467757,3.33689002600224,0,5.0
2022-10-31,JSWSTEEL,sell,5.066902503806618,663.7864100036621,3363.3410228403623,5.187890433539985,0,5.0
2022-10-31,M&M,sell,1.0022777364295747,1313.6960948486328,1316.6883483012596,2.030967076998034,0,5.0
2022-10-31,POWERGRID,sell,845.5136322414032,144.5168930282593,122191.00314456584,188.4773301230701,0,5.0
2022-10-31,WIPRO,sell,608.1716728191327,180.2561555709839,109626.68766955112,169.09710920162442,0,5.0
2022-10-31,HINDALCO,sell,306.1777649482578,397.60511410522463,121737.84516873468,187.7783424463131,0,5.0
2022-10-31,TATACONSUM,sell,144.18846570705043,750.7110655822754,108243.8767356132,166.9641492767006,0,5.0
2022-10-31,RELIANCE,sell,104.99839941901371,1163.3018471679688,122144.83199381884,188.406111989185,0,5.0
2022-10-31,TATASTEEL,sell,1240.5739540827365,94.15421617507936,116805.26825387894,180.1699350872313,0,5.0
2022-10-31,ULTRACEMCO,sell,18.3523420767419,6599.836614501954,121122.459199946,186.8291211337156,0,5.0
2022-10-31,BAJAJ-AUTO,buy,34.272964460710725,3448.499266845703,118190.29281538977,81.7125511677494,0,5.0
2022-10-31,HEROMOTOCO,buy,50.007876013228,2363.433567626953,118190.29281538978,81.7125511677494,0,5.0
2022-10-31,HINDUNILVR,buy,49.25999941548852,2399.3157575683595,118190.29281538978,81.7125511677494,0,5.0
2022-10-31,LTIM,buy,25.97625982935335,4549.934963378906,118190.29281538978,81.7125511677494,0,5.0
2022-10-31,ADANIENT,buy,35.33832608539465,3344.535689941406,118190.29281538977,81.7125511677494,0,5.0
2022-10-31,BAJAJFINSV,buy,70.11891163438521,1685.5694143066405,118190.29281538977,81.7125511677494,0,5.0
2022-10-31,BAJFINANCE,buy,167.9210186124957,703.8445442504883,118190.2928153898,81.7125511677494,0,5.0
2022-11-29,HINDUNILVR,sell,1.0158342612877154,2491.9916621093753,2531.4505092140234,3.9047149220213617,0,5.0
2022-11-29,JSWSTEEL,sell,11.246627308916219,721.5025936279297,8114.470772949756,12.516418944836785,0,5.0
2022-11-29,LTIM,sell,0.4543343116017729,4710.618610107422,2140.1956634416556,3.301211662115693,0,5.0
2022-11-29,M&M,sell,89.87783555967147,1224.5641694335939,110061.17705261822,169.76730092425416,0,5.0
2022-11-29,NESTLEIND,sell,120.02352435757066,972.0413851013184,116667.83286127482,179.95794357234217,0,5.0
2022-11-29,BAJAJ-AUTO,sell,34.272964460710725,3434.028220703125,117694.3271652359,181.54129177980573,0,5.0
2022-11-29,HEROMOTOCO,sell,50.007876013228,2494.6112012939457,124750.20765551738,192.42485507212373,0,5.0
2022-11-29,ADANIENT,sell,35.338326085394655,3871.150370605469,136799.97412205243,211.01139380060977,0,5.0
2022-11-29,BAJAJFINSV,sell,70.11891163438521,1628.503456176758,114188.889939949,176.1342206196286,0,5.0
2022-11-29,BAJFINANCE,buy,13.469114866867075,663.455829711914,8936.162779482373,6.178144084153675,0,5.0
2022-11-29,HINDALCO,buy,281.35471836152584,427.73173384094235,120344.34150910546,83.2017835734766,0,5.0
2022-11-29,TATACONSUM,buy,153.20432465001983,785.5153030700683,120344.34150910546,83.2017835734766,0,5.0
2022-11-29,AXISBANK,buy,135.12167981967255,890.636807281494,120344.34150910545,83.2017835734766,0,5.0
2022-11-29,TITAN,buy,46.459345936595376,2590.315018066406,120344.34150910546,83.2017835734766,0,5.0
2022-11-29,TRENT,buy,82.80869561096463,1453.2814533691405,120344.34150910545,83.2017835734766,0,5.0
2022-11-29,BEL,buy,1178.8672914165047,102.08472351837158,120344.34150910546,83.2017835734766,0,5.0
2022-12-27,HINDALCO,sell,26.49873040996757,461.6591001434326,12233.380036009043,18.86975921492296,0,5.0
2022-12-27,JSWSTEEL,sell,166.63011106470697,753.4140591125489,125541.46834763572,193.64535984615654,0,5.0
2022-12-27,HINDUNILVR,sell,48.24416515420081,2453.2527404785155,118355.13037664123,182.56056833714013,0,5.0
2022-12-27,LTIM,sell,25.521925517751576,4210.322984619141,107455.54961912723,165.74816948804863,0,5.0
2022-12-27,AXISBANK,sell,135.12167981967255,929.272131011963,125564.81135194327,193.68136599240063,0,5.0
2022-12-27,TITAN,sell,46.459345936595376,2478.6231055908206,115155.2083090823,177.62474857648348,0,5.0
2022-12-27,TRENT,sell,82.80869561096463,1342.1159598388672,111138.87199291438,171.42962515277245,0,5.0
2022-12-27,BEL,sell,1178.8672914165047,96.31432942581178,113541.81265480368,175.1361160460604,0,5.0
2022-12-27,BAJFINANCE,buy,2.38808274081685,640.8501721801757,1530.4032356329842,1.058066189025179,0,5.0
2022-12-27,ITC,buy,416.44773409057535,282.8069211730957,117774.30150766767,81.42494962105827,0,5.0
2022-12-27,NTPC,buy,792.9063850054423,148.53493897247313,117774.30150766765,81.42494962105827,0,5.0
2022-12-27,TECHM,buy,127.89143864908155,920.8927724304199,117774.30150766767,81.42494962105827,0,5.0
2022-12-27,ICICIBANK,buy,133.93635992700248,879.3303145751953,117774.30150766768,81.42494962105827,0,5.0
2022-12-27,KOTAKBANK,buy,324.2283269295944,363.2449472351074,117774.30150766768,81.42494962105827,0,5.0
2022-12-27,TATACONSUM,buy,1.971094108915768,758.9752452392578,1496.0116347040014,1.03428906330945,0,5.0
2022-12-27,BHARTIARTL,buy,147.16409921974628,800.292341217041,117774.30150766767,81.42494962105827,0,5.0
2022-12-27,RELIANCE,buy,101.33496572249891,1162.2276740112304,117774.30150766767,81.42494962105827,0,5.0
2023-01-24,ITC,sell,16.265255272485895,287.44284608459475,4675.331267815806,7.211610774291453,0,5.0
2023-01-24,HINDALCO,sell,254.85598795155823,475.03836297607427,121066.37131115833,186.7426066174346,0,5.0
2023-01-24,TATACONSUM,sell,155.1754187589356,722.1993276062012,112067.58308871399,172.86214459599924,0,5.0
2023-01-24,NTPC,sell,792.9063850054423,149.1499513168335,118261.94872236815,182.41683738345392,0,5.0
2023-01-24,TECHM,sell,127.89143864908155,975.605337097168,124771.57011507898,192.45780626525107,0,5.0
2023-01-24,KOTAKBANK,sell,324.2283269295944,350.7950957641602,113737.7069947205,175.4382793905258,0,5.0
2023-01-24,BHARTIARTL,sell,147.16409921974628,761.0780108642579,112003.35990479478,172.76308153959093,0,5.0
2023-01-24,ADANIENT,buy,33.4819885969678,3439.0035545654296,115144.67779889145,79.60692161946147,0,5.0
2023-01-24,BAJFINANCE,buy,15.832553691476031,576.8460181274414,9132.945553716872,6.314192672625184,0,5.0
2023-01-24,ICICIBANK,buy,1.505969085336663,850.1380523986816,1280.2816251807346,0.8851410324375472,0,5.0
2023-01-24,RELIANCE,buy,3.017148564703885,1103.4244833984374,3329.1955963447213,2.301687042426394,0,5.0
2023-01-24,ULTRACEMCO,buy,17.186649546503272,6699.658213623046,115144.67779889145,79.60692161946147,0,5.0
2023-01-24,MARUTI,buy,13.626784091736573,8449.879078124999,115144.67779889144,79.60692161946147,0,5.0
2023-01-24,NESTLEIND,buy,123.43284117110694,932.8528510437011,115144.67779889144,79.60692161946147,0,5.0
2023-01-24,DRREDDY,buy,138.04473944421625,834.1113052368164,115144.67779889145,79.60692161946147,0,5.0
2023-01-24,BEL,buy,1189.5681563541734,96.79535988235473,115144.67779889144,79.60692161946147,0,5.0
2023-02-22,ICICIBANK,sell,0.950466776766092,818.5647560424806,778.0186052500189,1.2000791034517324,0,5.0
2023-02-22,RELIANCE,sell,2.9253584117764295,1085.4167369384766,3175.2329816858964,4.897737308849388,0,5.0
2023-02-22,ITC,sell,67.43713235210176,330.8545095214844,22311.87934789005,34.41565533710413,0,5.0
2023-02-22,BAJFINANCE,sell,199.61076991165564,610.0874428405762,121780.02417884061,187.84340277814943,0,5.0
2023-02-22,ULTRACEMCO,sell,17.186649546503272,7082.222254150391,121719.6718925292,187.75031050868552,0,5.0
2023-02-22,MARUTI,sell,13.626784091736573,8402.762337402344,114502.62814595748,176.61815591686252,0,5.0
2023-02-22,NESTLEIND,sell,123.43284117110694,902.1353765869142,111353.13265308933,171.76011820169518,0,5.0
2023-02-22,DRREDDY,sell,138.04473944421625,877.1580643615723,121087.05644618631,186.774513050175,0,5.0
2023-02-22,BEL,sell,1189.5681563541734,91.84567101287843,109256.68553590174,168.5263878514808,0,5.0
2023-02-22,ADANIENT,buy,45.029214009729515,1403.6269998779296,63204.22056733788,43.69714283721468,0,5.0
2023-02-22,SBIN,buy,225.5470737756913,488.59176901245115,110200.44377164684,76.18865463396885,0,5.0
2023-02-22,NTPC,buy,700.5483900410148,157.30596963500975,110200.44377164684,76.18865463396885,0,5.0
2023-02-22,SHRIRAMFIN,buy,482.10491850077346,228.5818699264526,110200.44377164684,76.18865463396885,0,5.0
2023-02-22,WIPRO,buy,595.9835367972214,184.9051810455322,110200.44377164682,76.18865463396885,0,5.0
2023-02-22,KOTAKBANK,buy,324.8482046664324,339.23673330688473,110200.44377164684,76.18865463396885,0,5.0
2023-02-22,LTIM,buy,23.78293816661832,4633.5924938964845,110200.44377164687,76.18865463396885,0,5.0
2023-03-23,ICICIBANK,sell,0.8006149863399878,834.3654454956055,668.005479748022,1.0303859211428945,0,5.0
2023-03-23,SHRIRAMFIN,sell,13.963960206517475,238.27728613281252,3327.2945416755724,5.132289412552923,0,5.0
2023-03-23,ITC,sell,332.7453464659877,328.09633729553224,109172.52942762345,168.3965786331779,0,5.0
2023-03-23,ADANIENT,sell,78.51120260669731,1790.6467092285156,140585.8265852558,216.85100020485714,0,5.0
2023-03-23,NTPC,sell,700.5483900410148,160.92767462158204,112737.62336919358,173.895669159099,0,5.0
2023-03-23,WIPRO,sell,595.9835367972214,168.99004766845704,100715.28629297807,155.3514397506225,0,5.0
2023-03-23,KOTAKBANK,sell,324.8482046664324,334.742518157959,108740.50604913363,167.73019067634797,0,5.0
2023-03-23,LTIM,sell,23.78293816661832,4433.025542480469,105430.37236785263,162.62437156902658,0,5.0
2023-03-23,BAJFINANCE,buy,194.2981367429276,574.6784920349121,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,RELIANCE,buy,7.336256908186889,1026.6262157592773,7531.593667489762,5.207075118180253,0,5.0
2023-03-23,HINDUNILVR,buy,47.4479584785969,2353.29324609375,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,MARUTI,buy,13.7609839248018,8114.169803466796,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,NESTLEIND,buy,121.24393078264866,920.9447393188476,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,SUNPHARMA,buy,117.41370371019859,950.9874631347656,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,HCLTECH,buy,119.68585473806036,932.9336409301758,111658.96022861877,77.19702086930323,0,5.0
2023-03-23,SBIN,buy,4.589654331678654,485.1853119964599,2226.8328688714114,1.5395527873333772,0,5.0
2023-04-26,NESTLEIND,sell,6.616387088608294,1020.8497323913575,6754.336988803409,10.418438098057134,0,5.0
2023-04-26,ICICIBANK,sell,133.69124724923307,892.3989752502442,119305.93204514263,184.027162074354,0,5.0
2023-04-26,RELIANCE,sell,108.76301278361325,1077.7516260986329,117219.51388692558,180.80890120521462,0,5.0
2023-04-26,SBIN,sell,230.13672810736995,535.3682293395997,123207.89263285152,190.0458630825348,0,5.0
2023-04-26,SHRIRAMFIN,sell,468.140958294256,265.79952886962894,124431.64615918986,191.9334799400546,0,5.0
2023-04-26,BAJFINANCE,sell,194.2981367429276,596.0424668884277,115809.94073607962,178.63466106275268,0,5.0
2023-04-26,HINDUNILVR,sell,47.4479584785969,2375.25342956543,112700.92610216541,173.83906431312596,0,5.0
2023-04-26,MARUTI,sell,13.7609839248018,8255.211149902345,113599.82792965075,175.22560351918142,0,5.0
2023-04-26,SUNPHARMA,sell,117.4137037101986,943.8176500244141,110817.12591642248,170.93333786554047,0,5.0
2023-04-26,ADANIENT,buy,63.443169024089585,1846.2913366699217,117134.57334006214,80.98266439285796,0,5.0
2023-04-26,HCLTECH,buy,5.910494649691107,932.6272133789062,5512.288154832351,3.8109993399091318,0,5.0
2023-04-26,TECHM,buy,128.88839214014752,908.8062268066406,117134.57334006212,80.98266439285796,0,5.0
2023-04-26,ADANIPORTS,buy,178.94490309044903,654.584575012207,117134.57334006214,80.98266439285796,0,5.0
2023-04-26,HINDALCO,buy,281.03850035767147,416.7919099731445,117134.57334006215,80.98266439285796,0,5.0
2023-04-26,LTIM,buy,29.199723646488852,4011.4959565429685,117134.57334006214,80.98266439285796,0,5.0
2023-04-26,TATACONSUM,buy,160.7707852406861,728.5812106018066,117134.57334006214,80.98266439285796,0,5.0
2023-04-26,INFY,buy,103.99180473096088,1126.3827341308593,117134.57334006214,80.98266439285796,0,5.0
2023-04-26,ASIANPAINT,buy,41.47691140474151,2824.09102734375,117134.57334006214,80.98266439285796,0,5.0
2023-05-25,NESTLEIND,sell,114.62754369404037,1042.6323536987306,119514.3856804214,184.3486978963106,0,5.0
2023-05-25,HCLTECH,sell,125.59634938775146,992.4841005249024,124652.37985131388,192.2739575193288,0,5.0
2023-05-25,ADANIENT,sell,63.443169024089585,2532.7068900146487,160682.95131167563,247.8504380857663,0,5.0
2023-05-25,TECHM,sell,128.88839214014752,1000.6650665893555,128974.11150351568,198.94014751984508,0,5.0
2023-05-25,ADANIPORTS,sell,178.94490309044903,712.7614219665528,127545.02358041544,196.73580620726594,0,5.0
2023-05-25,LTIM,sell,29.19972364648885,4730.348974365234,138124.8828029168,213.05504058637808,0,5.0
2023-05-25,INFY,sell,103.99180473096088,1195.6568773803713,124338.51651777001,191.7898292152188,0,5.0
2023-05-25,BAJAJ-AUTO,buy,29.40809588007192,4361.515116943359,128263.8547414534,88.67705243699224,0,5.0
2023-05-25,SUNPHARMA,buy,139.5343394443077,919.2278778991699,128263.85474145341,88.67705243699224,0,5.0
2023-05-25,NTPC,buy,796.6876571735091,160.99641256713866,128263.85474145341,88.67705243699224,0,5.0
2023-05-25,RELIANCE,buy,115.0982396978661,1114.3858939819336,128263.8547414534,88.67705243699224,0,5.0
2023-05-25,SBIN,buy,233.2058085472325,550.0028302917481,128263.85474145341,88.67705243699224,0,5.0
2023-05-25,TATASTEEL,buy,1318.0799262853652,97.31113582992553,128263.85474145341,88.67705243699224,0,5.0
